z_t0,u_t0,z_T4,u_T4,z_3T4,u_3T4
21.78178178178178,1521519.1877687902,21.78178178178178,1075876.5353767595,21.78178178178178,-1521519.1877687902
21.82182182182182,1614477.5777094506,21.82182182182182,1141608.043271984,21.82182182182182,-1614477.5777094506
21.86186186186186,1706788.9047094053,21.86186186186186,1206882.0085739805,21.86186186186186,-1706788.9047094053
21.9019019019019,1798416.171513609,21.9019019019019,1271672.2702728221,21.9019019019019,-1798416.171513609
21.94194194194194,1889322.6550300056,21.94194194194194,1335952.861221089,21.94194194194194,-1889322.6550300056
21.98198198198198,1979471.9210476994,21.98198198198198,1399698.0185411905,21.98198198198198,-1979471.9210476994
22.02202202202202,2068827.8388393412,22.02202202202202,1462882.1939508084,22.02202202202202,-2068827.8388393412
22.06206206206206,2157354.5956418836,22.06206206206206,1525480.0640023383,22.06206206206206,-2157354.5956418836
22.1021021021021,2245016.7110099006,22.1021021021021,1587466.5402322204,22.1021021021021,-2245016.7110099006
22.14214214214214,2331779.0510357167,22.14214214214214,1648816.779216088,22.14214214214214,-2331779.0510357167
22.18218218218218,2417606.8424306507,22.18218218218218,1709506.1925257102,22.18218218218218,-2417606.8424306507
22.22222222222222,2502465.686461725,22.22222222222222,1769510.4565837344,22.22222222222222,-2502465.686461725
22.26226226226226,2586321.572738258,22.26226226226226,1828805.522412279,22.26226226226226,-2586321.572738258
22.3023023023023,2669140.892842816,22.3023023023023,1887367.6252714715,22.3023023023023,-2669140.892842816
22.34234234234234,2750890.453801057,22.34234234234234,1945173.2941840666,22.34234234234234,-2750890.453801057
22.38238238238238,2831537.491385068,22.38238238238238,2002199.3613423267,22.38238238238238,-2831537.491385068
22.42242242242242,2911049.6832448705,22.42242242242242,2058422.9713933992,22.42242242242242,-2911049.6832448705
22.46246246246246,2989395.1618628264,22.46246246246246,2113821.5905994615,22.46246246246246,-2989395.1618628264
22.5025025025025,3066542.5273257447,22.5025025025025,2168373.0158689683,22.5025025025025,-3066542.5273257447
22.54254254254254,3142460.8599095913,22.54254254254254,2222055.3836553814,22.54254254254254,-3142460.8599095913
22.58258258258258,3217119.732471733,22.58258258258258,2274847.178719814,22.58258258258258,-3217119.732471733
22.62262262262262,3290489.2226457666,22.62262262262262,2326727.2427540733,22.62262262262262,-3290489.2226457666
22.66266266266266,3362539.9248340386,22.66266266266266,2377674.7828606525,22.66266266266266,-3362539.9248340386
22.7027027027027,3433242.9619930517,22.7027027027027,2427669.379886275,22.7027027027027,-3433242.9619930517
22.74274274274274,3502569.99720703,22.74274274274274,2476690.996605638,22.74274274274274,-3502569.99720703
22.782782782782782,3570493.245045011,22.782782782782782,2524719.9857520885,22.782782782782782,-3570493.245045011
22.822822822822822,3636985.4826969076,22.822822822822822,2571737.0978920124,22.822822822822822,-3636985.4826969076
22.862862862862862,3702020.060884078,22.862862862862862,2617723.4891397674,22.862862862862862,-3702020.060884078
22.902902902902902,3765570.914540032,22.902902902902902,2662660.728710086,22.902902902902902,-3765570.914540032
22.942942942942942,3827612.5732569937,22.942942942942942,2706530.806304911,22.942942942942942,-3827612.5732569937
22.982982982982982,3888120.1714941273,22.982982982982982,2749316.1393316993,22.982982982982982,-3888120.1714941273
23.023023023023022,3947069.4585433453,23.023023023023022,2790999.579950314,23.023023023023022,-3947069.4585433453
23.063063063063062,4004436.8082486982,23.063063063063062,2831564.421945669,23.063063063063062,-4004436.8082486982
23.103103103103102,4060199.2284754445,23.103103103103102,2870994.4074233756,23.103103103103102,-4060199.2284754445
23.143143143143142,4114334.3703250242,23.143143143143142,2909273.7333257087,23.143143143143142,-4114334.3703250242
23.183183183183182,4166820.537092223,23.183183183183182,2946387.0577652827,23.183183183183182,-4166820.537092223
23.223223223223222,4217636.692960942,23.223223223223222,2982319.5061738873,23.223223223223222,-4217636.692960942
23.263263263263262,4266762.471435109,23.263263263263262,3017056.677264039,23.263263263263262,-4266762.471435109
23.303303303303302,4314178.18350131,23.303303303303302,3050584.648800838,23.303303303303302,-4314178.18350131
23.343343343343342,4359864.825519905,23.343343343343342,3082889.9831818296,23.343343343343342,-4359864.825519905
23.383383383383382,4403804.0868414715,23.383383383383382,3113959.7328226366,23.383383383383382,-4403804.0868414715
23.423423423423422,4445978.35714547,23.423423423423422,3143781.4453461883,23.423423423423422,-4445978.35714547
23.463463463463462,4486370.733498257,23.463463463463462,3172343.168573483,23.463463463463462,-4486370.733498257
23.503503503503502,4524965.027127572,23.503503503503502,3199633.4553138763,23.503503503503502,-4524965.027127572
23.543543543543542,4561745.769910801,23.543543543543542,3225641.3679529754,23.543543543543542,-4561745.769910801
23.583583583583582,4596698.220574412,23.583583583583582,3250356.4828363024,23.583583583583582,-4596698.220574412
23.623623623623622,4629808.370602072,23.623623623623622,3273768.894446966,23.623623623623622,-4629808.370602072
23.663663663663662,4661062.9498491,23.663663663663662,3295869.2193756714,23.663663663663662,-4661062.9498491
23.703703703703702,4690449.431860971,23.703703703703702,3316648.600081482,23.703703703703702,-4690449.431860971
23.743743743743742,4717956.03889377,23.743743743743742,3336098.708441808,23.743743743743742,-4717956.03889377
23.783783783783782,4743571.746634567,23.783783783783782,3354211.749090218,23.783783783783782,-4743571.746634567
23.823823823823822,4767286.288619826,23.823823823823822,3370980.4625407276,23.823823823823822,-4767286.288619826
23.863863863863862,4789090.1603500815,23.863863863863862,3386398.128097313,23.863863863863862,-4789090.1603500815
23.903903903903903,4808974.623099226,23.903903903903903,3400458.566547484,23.903903903903903,-4808974.623099226
23.943943943943943,4826931.707416881,23.943943943943943,3413156.1426388365,23.943943943943943,-4826931.707416881
23.983983983983983,4842954.21632246,23.983983983983983,3424485.7673375937,23.983983983983983,-4842954.21632246
24.024024024024023,4857035.728189629,24.024024024024023,3434442.899868227,24.024024024024023,-4857035.728189629
24.064064064064063,4869170.599320013,24.064064064064063,3443023.549533347,24.064064064064063,-4869170.599320013
24.104104104104103,4879353.9662051285,24.104104104104103,3450224.2773131225,24.104104104104103,-4879353.9662051285
24.144144144144143,4887581.747475612,24.144144144144143,3456042.1972436015,24.144144144144143,-4887581.747475612
24.184184184184183,4893850.645536985,24.184184184184183,3460474.9775733654,24.184184184184183,-4893850.645536985
24.224224224224223,4898158.147891292,24.224224224224223,3463520.8416980733,24.224224224224223,-4898158.147891292
24.264264264264263,4900502.528144077,24.264264264264263,3465178.5688724974,24.264264264264263,-4900502.528144077
24.304304304304303,4900882.8466963,24.304304304304303,3465447.494699786,24.304304304304303,-4900882.8466963
24.344344344344343,4899298.9511209205,24.344344344344343,3464327.5113977427,24.344344344344343,-4899298.9511209205
24.384384384384383,4895751.476223984,24.384384384384383,3461819.0678420295,24.384384384384383,-4895751.476223984
24.424424424424423,4890241.843790203,24.424424424424423,3457923.1693862583,24.424424424424423,-4890241.843790203
24.464464464464463,4882772.262013124,24.464464464464463,3452641.377459058,24.464464464464463,-4882772.262013124
24.504504504504503,4873345.724610105,24.504504504504503,3445975.808938274,24.504504504504503,-4873345.724610105
24.544544544544543,4861966.009622473,24.544544544544543,3437929.13530255,24.544544544544543,-4861966.009622473
24.584584584584583,4848637.677901336,24.584584584584583,3428504.58156063,24.584584584584583,-4848637.677901336
24.624624624624623,4833366.071279639,24.624624624624623,3417705.9249588153,24.624624624624623,-4833366.071279639
